"id","code","name","type","user_type/id","parent_id/id","reconcile","chart_template_id/id"
l10n_id_account_template_agriculture_610802,610802,By. Adm & Umum: Lainnya: Sumbangan,other,l10n_id.user_type_expense,l10n_id_account_template_agriculture_610800,FALSE,l10n_id.account_chart_template_agriculture
l10n_id_account_template_agriculture_610803,610803,By. Adm & Umum: Lainnya: Pungutan,other,l10n_id.user_type_expense,l10n_id_account_template_agriculture_610800,FALSE,l10n_id.account_chart_template_agriculture
l10n_id_account_template_agriculture_610900,610900,By. Adm & Umum: Pemakaian Perlengkapan,other,l10n_id.user_type_expense,l10n_id_account_template_agriculture_610000,FALSE,l10n_id.account_chart_template_agriculture
l10n_id_account_template_agriculture_611000,611000,"By. Adm & Umum: Pos, Surat, Paket",other,l10n_id.user_type_expense,l10n_id_account_template_agriculture_610000,FALSE,l10n_id.account_chart_template_agriculture
l10n_id_account_template_agriculture_611100,611100,"By. Adm & Umum: Cetakan, Majalah dan Surat Kabar",other,l10n_id.user_type_expense,l10n_id_account_template_agriculture_610000,FALSE,l10n_id.account_chart_template_agriculture
l10n_id_account_template_agriculture_611200,611200,By. Adm & Umum: Perjamuan,other,l10n_id.user_type_expense,l10n_id_account_template_agriculture_610000,FALSE,l10n_id.account_chart_template_agriculture
l10n_id_account_template_agriculture_611300,611300,By. Adm & Umum: Ijin dan Keanggotaan,other,l10n_id.user_type_expense,l10n_id_account_template_agriculture_610000,FALSE,l10n_id.account_chart_template_agriculture
l10n_id_account_template_agriculture_611400,611400,By. Adm & Umum: Telepon,other,l10n_id.user_type_expense,l10n_id_account_template_agriculture_610000,FALSE,l10n_id.account_chart_template_agriculture
l10n_id_account_template_agriculture_611500,611500,By. Adm & Umum: Listrik,other,l10n_id.user_type_expense,l10n_id_account_template_agriculture_610000,FALSE,l10n_id.account_chart_template_agriculture
l10n_id_account_template_agriculture_611600,611600,By. Adm & Umum: Internet dan Komputer,other,l10n_id.user_type_expense,l10n_id_account_template_agriculture_610000,FALSE,l10n_id.account_chart_template_agriculture
